DATE,VALUE
2008-01-01,101.8503083847310
2008-04-01,100.9168194699120
2008-07-01,101.5169194865810
2008-10-01,102.0836806134360
2009-01-01,98.8498083013836
2009-04-01,98.4830805134189
2009-07-01,98.2830471745291
2009-10-01,99.5832638773129
2010-01-01,98.8164694115686
2010-04-01,100.1166861143520
2010-07-01,101.0835139189870
2010-10-01,100.2833805634270
2011-01-01,100.7501250208370
2011-04-01,100.3167194532420
2011-07-01,101.7502917152860
2011-10-01,101.5502583763960
2012-01-01,100.5834305717620
2012-04-01,101.5169194865810
2012-07-01,101.3168861476910
2012-10-01,100.4500750125020
2013-01-01,101.0501750291720
2013-04-01,101.5169194865810
2013-07-01,101.6169361560260
2013-10-01,101.1168528088020
2014-01-01,102.6504417402900
2014-04-01,102.6504417402900
2014-07-01,102.6837806301050
2014-10-01,104.3840640106680
