DATE,VALUE
1963-07-01,38.1505177608292
1963-08-01,39.5327828970911
1963-09-01,38.4269707880816
1963-10-01,39.0489900993994
1963-11-01,39.3254431266518
1963-12-01,38.1505177608292
1964-01-01,39.9474624379697
1964-02-01,40.9150480333530
1964-03-01,40.2239154652221
1964-04-01,40.2930287220352
1964-05-01,40.2239154652221
1964-06-01,40.9150480333530
1964-07-01,41.7444071151102
1964-08-01,41.3988408310447
1964-09-01,41.4679540878578
1964-10-01,42.0208601423626
1964-11-01,41.9517468855495
1964-12-01,42.4355396832412
1965-01-01,43.4031252786245
1965-02-01,43.0575589945590
1965-03-01,42.9884457377459
1965-04-01,43.1957855081852
1965-05-01,43.1957855081852
1965-06-01,42.8502192241197
1965-07-01,43.0575589945590
1965-08-01,43.4722385354376
1965-09-01,43.8178048195031
1965-10-01,43.6104650490638
1965-11-01,43.3340120218114
1965-12-01,44.3707108740079
1966-01-01,44.0251445899424
1966-02-01,44.0942578467555
1966-03-01,44.9927301853257
1966-04-01,44.2324843603817
1966-05-01,44.0251445899424
1966-06-01,44.5780506444472
1966-07-01,44.0942578467555
1966-08-01,43.5413517922507
1966-09-01,43.8178048195031
1966-10-01,43.2648987649983
1966-11-01,42.7119927104935
1966-12-01,42.7811059673066
1967-01-01,42.0208601423626
1967-02-01,41.5370673446709
1967-03-01,41.2606143174185
1967-04-01,41.5370673446709
1967-05-01,40.9150480333530
1967-06-01,41.8135203719233
1967-07-01,42.9193324809328
1967-08-01,42.0208601423626
1967-09-01,43.1266722513721
1967-10-01,43.6104650490638
1967-11-01,44.0251445899424
1967-12-01,46.5823350920269
1968-01-01,42.9193324809328
1968-02-01,43.8869180763162
1968-03-01,44.4398241308210
1968-04-01,44.5780506444472
1968-05-01,45.7529760102698
1968-06-01,46.5132218352138
1968-07-01,45.8912025238960
1968-08-01,49.0012990804853
1968-09-01,48.2410532555412
1968-10-01,48.3792797691674
1968-11-01,50.0379979326818
1968-12-01,49.7615449054294
1969-01-01,50.3144509599341
1969-02-01,50.5909039871865
1969-03-01,51.1438100416913
1969-04-01,51.4893763257568
1969-05-01,52.1113956370746
1969-06-01,52.6643016915794
1969-07-01,52.5260751779532
1969-08-01,53.9774535710282
1969-09-01,53.4936607733366
1969-10-01,54.1847933414675
1969-11-01,55.0141524232247
1969-12-01,54.5994728823461
1970-01-01,54.7376993959723
1970-02-01,55.4979452209164
1970-03-01,55.7052849913557
1970-04-01,56.2581910458604
1970-05-01,56.6728705867390
1970-06-01,56.1199645322342
1970-07-01,56.8110971003652
1970-08-01,55.9126247617949
1970-09-01,55.6361717345426
1970-10-01,56.0508512754211
1970-11-01,55.5670584777295
1970-12-01,56.5346440731128
1971-01-01,57.5713429253093
1971-02-01,56.9493236139914
1971-03-01,56.6728705867390
1971-04-01,57.0875501276176
1971-05-01,56.2581910458604
1971-06-01,56.8802103571783
1971-07-01,57.7786826957485
1971-08-01,55.3597187072902
1971-09-01,56.6728705867390
1971-10-01,56.8110971003652
1971-11-01,55.9817380186080
1971-12-01,55.0141524232247
1972-01-01,57.1566633844307
1972-02-01,57.5713429253093
1972-03-01,58.1933622366271
1972-04-01,58.1933622366271
1972-05-01,57.8477959525616
1972-06-01,58.1933622366271
1972-07-01,58.4698152638795
1972-08-01,58.1933622366271
1972-09-01,58.2624754934402
1972-10-01,59.0227213183843
1972-11-01,60.0594201705807
1972-12-01,60.8196659955248
1973-01-01,61.3725720500296
1973-02-01,61.9254781045343
1973-03-01,62.3401576454129
